severity,severity_final,length,recDate,dispDate,ocat
3,3,190,19659,19849,1
4,6,375,19386,19761,5
5,5,207,19659,19866,1
4,4,207,19659,19866,1
5,5,100,19632,19732,1
4,4,207,19659,19866,1
1,5,207,19659,19866,1
5,5,45,19659,19704,1
4,4,207,19659,19866,1
5,5,78,19659,19737,2
5,5,208,19494,19702,1
4,4,253,19659,19912,3
3,3,348,19598,19946,5
3,3,399,19649,20048,5
5,5,20,19654,19674,1
4,6,267,19659,19926,5
3,5,757,19659,20416,5
3,3,156,19659,19815,5
4,4,597,19659,20256,5
5,6,218,19659,19877,5
2,2,241,19659,19900,5
1,1,486,19659,20145,5
3,6,154,19659,19813,5
5,1,354,19659,20013,5
5,5,42,19659,19701,5
3,3,190,19659,19849,5
5,5,540,19659,20199,3
5,5,542,19660,20202,5
4,4,576,19660,20236,5
3,3,266,19660,19926,3
5,5,591,19660,20251,5
5,5,450,19660,20110,5
5,5,66,19660,19726,5
4,4,88,19656,19744,5
4,5,161,19660,19821,1
2,2,50,19660,19710,1
2,2,434,19660,20094,1
2,2,212,19660,19872,5
4,4,183,19589,19772,1
1,1,373,19640,20013,5
5,5,44,19660,19704,1
3,3,486,19660,20146,5
5,5,346,19510,19856,1
5,5,23,19660,19683,2
2,2,50,19660,19710,1
5,5,81,19630,19711,5
3,6,302,19660,19962,5
2,2,735,19660,20395,5
5,5,372,19660,20032,1
4,6,99,19660,19759,5
5,5,49,19660,19709,1
2,2,359,19660,20019,1
1,1,598,19660,20258,1
5,6,174,19660,19834,5
2,5,365,19660,20025,1
5,5,140,19660,19800,1
3,4,288,19660,19948,5
3,4,288,19660,19948,5
3,4,288,19660,19948,5
3,3,188,19660,19848,1
5,5,113,19660,19773,5
5,5,269,19660,19929,3
5,5,188,19660,19848,1
4,4,230,19660,19890,5
4,4,884,19660,20544,5
2,2,246,19660,19906,5
5,5,308,19660,19968,1
3,3,751,19660,20411,5
2,5,213,19660,19873,1
4,4,50,19660,19710,2
2,5,91,19660,19751,1
3,3,637,19660,20297,5
3,3,41,19660,19701,5
2,2,129,19660,19789,1
4,4,331,19660,19991,3
5,5,265,19660,19925,1
4,4,443,19660,20103,5
5,5,121,19660,19781,1
3,3,359,19660,20019,1
5,5,122,19660,19782,5
3,3,129,19660,19789,3
5,5,24,19660,19684,1
3,3,443,19660,20103,5
5,5,175,19660,19835,5
1,3,603,19660,20263,5
4,4,336,19660,19996,5
4,4,175,19660,19835,2
5,5,77,19660,19737,5
4,4,35,19660,19695,2
3,3,550,19594,20144,5
2,2,380,19660,20040,5
4,4,77,19660,19737,2
3,3,286,19660,19946,5
5,5,44,19660,19704,5
3,3,251,19660,19911,5
1,1,714,19660,20374,3
4,4,79,19660,19739,5
5,5,344,19661,20005,5
3,3,182,19661,19843,5
5,5,99,19661,19760,3
1,1,513,19661,20174,5
3,3,57,19661,19718,5
2,2,43,19661,19704,5
5,5,78,19661,19739,5
5,5,511,19661,20172,5
1,1,1023,19661,20684,3
1,1,513,19661,20174,5
1,1,497,19660,20157,5
3,3,371,19661,20032,5
1,1,456,19661,20117,5
1,1,411,19661,20072,5
3,3,181,19661,19842,5
5,5,799,19661,20460,3
5,5,128,19661,19789,1
5,5,168,19661,19829,1
5,5,156,19661,19817,1
4,4,48,19661,19709,5
1,1,397,19578,19975,5
5,5,235,19656,19891,1
5,5,235,19656,19891,1
1,5,69,19661,19730,1
1,1,397,19578,19975,5
5,5,349,19661,20010,1
5,5,49,19661,19710,1
3,3,113,19661,19774,5
5,5,415,19657,20072,1
5,5,113,19661,19774,1
4,4,461,19661,20122,5
1,5,240,19661,19901,1
1,5,141,19661,19802,1
2,2,155,19661,19816,5
5,5,118,19661,19779,1
5,5,44,19661,19705,1
4,4,28,19661,19689,5
2,5,267,19661,19928,1
5,5,274,19661,19935,1
5,5,217,19646,19863,5
3,3,771,19661,20432,5
3,5,404,19661,20065,5
4,4,231,19661,19892,1
5,5,99,19659,19758,1
2,5,75,19661,19736,1
4,4,257,19661,19918,5
5,5,244,19661,19905,1
2,2,1161,19661,20822,5
5,5,156,19661,19817,1
1,1,315,19660,19975,5
5,6,141,19661,19802,1
5,5,48,19661,19709,1
3,3,43,19661,19704,1
2,5,49,19661,19710,1
2,2,239,19661,19900,5
3,3,300,19661,19961,5
4,6,854,19661,20515,5
3,3,328,19661,19989,5
4,4,1025,19404,20429,5
4,4,230,19661,19891,5
3,3,77,19661,19738,5
2,2,43,19661,19704,5
3,6,379,19661,20040,5
3,3,41,19661,19702,5
3,6,201,19661,19862,5
4,6,148,19661,19809,2
5,5,41,19661,19702,2
4,4,113,19661,19774,2
5,5,656,19661,20317,5
5,5,313,19661,19974,5
3,6,309,19661,19970,5
3,3,390,19661,20051,3
5,5,112,19661,19773,5
5,5,111,19661,19772,5
5,5,27,19661,19688,5
5,5,124,19662,19786,5
3,6,125,19662,19787,5
3,6,313,19662,19975,5
1,1,574,19662,20236,5
5,5,126,19662,19788,5
1,1,1077,19662,20739,5
3,3,215,19662,19877,5
3,3,223,19662,19885,5
5,5,174,19662,19836,5
5,5,97,19662,19759,5
2,2,48,19662,19710,5
5,5,378,19662,20040,1
5,5,243,19662,19905,1
1,1,161,19661,19822,5
1,1,433,19662,20095,3
5,5,35,19662,19697,5
4,4,26,19662,19688,2
5,5,161,19662,19823,5
3,6,216,19662,19878,1
2,5,232,19662,19894,1
4,4,88,19651,19739,5
5,5,148,19662,19810,5
2,2,453,19662,20115,1
1,5,112,19662,19774,1
5,5,42,19662,19704,1
4,6,193,19662,19855,5
5,6,102,19662,19764,1
5,5,238,19662,19900,5
3,3,76,19662,19738,5
2,2,35,19662,19697,1
2,2,295,19662,19957,5
3,4,627,19662,20289,5
3,3,118,19662,19780,5
2,2,112,19662,19774,1
5,5,133,19662,19795,2
4,4,47,19662,19709,2
4,4,299,19662,19961,5
5,5,336,19662,19998,1
1,5,153,19662,19815,1
4,4,413,19662,20075,5
5,5,76,19662,19738,1
5,5,208,19662,19870,5
3,3,234,19656,19890,5
4,4,75,19662,19737,5
5,5,133,19662,19795,5
5,5,111,19662,19773,5
1,1,1912,19662,21574,1
5,5,217,19662,19879,1
4,4,75,19662,19737,2
5,6,223,19662,19885,5
4,4,368,19662,20030,5
4,4,368,19662,20030,5
1,1,1105,19662,20767,3
4,4,781,19662,20443,5
3,3,168,19662,19830,5
3,3,349,19557,19906,5
5,5,188,19662,19850,3
5,5,575,19662,20237,5
4,4,111,19662,19773,5
5,5,118,19662,19780,3
5,6,569,19616,20185,5
3,3,105,19662,19767,5
5,5,84,19662,19746,2
5,5,159,19662,19821,2
5,6,361,19662,20023,5
3,3,42,19662,19704,5
3,3,42,19662,19704,5
3,3,42,19662,19704,5
3,3,42,19662,19704,5
3,3,42,19662,19704,5
3,3,42,19662,19704,5
3,3,46,19662,19708,5
4,4,286,19662,19948,5
5,5,158,19662,19820,5
5,5,325,19663,19988,5
3,3,42,19662,19704,5
5,5,482,19663,20145,5
4,4,115,19663,19778,5
3,3,83,19663,19746,5
3,3,1809,19663,21472,5
1,1,473,19663,20136,5
3,3,48,19663,19711,5
5,5,284,19663,19947,5
5,5,333,19663,19996,5
5,5,230,19663,19893,5
5,5,97,19663,19760,5
3,3,528,19663,20191,5
2,5,741,19663,20404,1
4,4,46,19663,19709,5
4,4,162,19644,19806,5
4,4,322,19663,19985,2
4,4,447,19663,20110,2
5,5,88,19663,19751,1
5,5,39,19663,19702,2
3,3,370,19663,20033,5
4,4,48,19663,19711,1
5,5,565,19662,20227,1
5,5,193,19663,19856,1
5,5,171,19637,19808,5
4,4,1,19663,19664,5
5,5,68,19663,19731,1
5,5,449,19660,20109,1
3,6,174,19663,19837,5
3,6,174,19663,19837,5
3,4,118,19655,19773,5
5,5,251,19663,19914,1
3,3,404,19661,20065,5
3,3,144,19663,19807,5
2,2,221,19663,19884,5
5,5,895,19663,20558,5
3,3,356,19663,20019,5
3,3,137,19663,19800,5
3,3,167,19663,19830,5
5,6,325,19663,19988,1
3,3,167,19663,19830,5
3,3,356,19663,20019,5
3,3,137,19663,19800,5
5,5,66,19628,19694,1
2,3,423,19663,20086,5
5,5,46,19663,19709,1
3,3,167,19663,19830,5
3,3,356,19663,20019,5
3,3,137,19663,19800,5
3,3,167,19663,19830,5
3,3,356,19663,20019,5
3,3,137,19663,19800,5
3,3,213,19663,19876,5
3,3,137,19663,19800,5
3,3,356,19663,20019,5
4,4,287,19663,19950,5
5,5,572,19662,20234,1
4,4,126,19663,19789,5
3,3,139,19663,19802,5
2,2,852,19500,20352,5
3,3,151,19663,19814,5
5,5,208,19663,19871,5
4,6,410,19663,20073,5
4,6,143,19663,19806,2
5,5,280,19663,19943,5
5,5,98,19663,19761,2
4,4,200,19663,19863,2
3,6,397,19663,20060,5
4,4,305,19663,19968,5
3,3,48,19663,19711,5
5,5,165,19663,19828,2
3,6,580,19663,20243,5
5,5,682,19663,20345,2
4,4,328,19663,19991,2
3,3,67,19663,19730,5
2,2,584,19663,20247,5
4,4,138,19663,19801,5
5,5,272,19663,19935,5
5,5,256,19664,19920,5
3,3,366,19664,20030,3
5,5,382,19664,20046,5
3,3,305,19664,19969,5
3,3,517,19664,20181,5
2,2,1544,19664,21208,5
4,4,268,19664,19932,3
5,5,116,19664,19780,5
5,5,151,19664,19815,5
5,5,235,19664,19899,5
3,3,521,19664,20185,3
5,5,383,19664,20047,5
3,3,223,19664,19887,3
3,3,142,19664,19806,5
3,3,132,19664,19796,5
3,3,185,19664,19849,5
4,4,136,19664,19800,5
4,4,61,19664,19725,5
5,5,25,19664,19689,5
4,4,136,19664,19800,5
4,4,61,19664,19725,5
4,4,136,19664,19800,5
4,4,61,19664,19725,5
5,5,46,19664,19710,2
4,4,285,19664,19949,3
4,4,25,19664,19689,2
3,3,256,19664,19920,5
5,5,226,19664,19890,5
4,6,531,19664,20195,5
5,5,816,19664,20480,5
4,4,86,19664,19750,5
5,5,38,19664,19702,5
4,6,6,19664,19670,2
5,5,171,19664,19835,2
5,5,349,19664,20013,2
2,2,166,19664,19830,5
2,2,317,19664,19981,5
2,2,291,19664,19955,5
3,3,89,19664,19753,5
4,4,32,19664,19696,5
3,3,89,19664,19753,5
3,3,89,19664,19753,5
3,3,334,19665,19999,3
3,3,388,19664,20052,5
3,3,401,19665,20066,5
3,3,142,19665,19807,5
5,5,148,19665,19813,5
0,2,775,19665,20440,4
5,5,46,19665,19711,2
4,4,452,19665,20117,5
4,4,452,19665,20117,5
4,4,543,19665,20208,2
5,5,108,19665,19773,5
5,5,152,19665,19817,5
5,5,186,19665,19851,3
1,1,540,19665,20205,5
1,1,598,19658,20256,5
1,1,407,19658,20065,5
5,5,317,19665,19982,5
5,5,207,19665,19872,5
5,5,367,19665,20032,5
3,3,32,19665,19697,5
3,3,32,19665,19697,5
3,3,206,19665,19871,5
5,5,176,19665,19841,5
3,3,239,19665,19904,5
5,5,103,19665,19768,5
5,5,198,19665,19863,5
3,3,835,19665,20500,5
5,5,31,19665,19696,5
5,5,1031,19665,20696,5
4,6,477,19665,20142,5
2,2,906,19665,20571,5
3,6,5,19665,19670,5
3,6,5,19665,19670,5
3,3,31,19665,19696,5
1,1,1216,19665,20881,5
5,5,269,19665,19934,5
1,2,848,19665,20513,5
4,4,149,19665,19814,5
3,3,89,19665,19754,5
5,5,30,19665,19695,2
3,3,737,19665,20402,5
5,6,479,19665,20144,5
5,5,47,19665,19712,5
4,4,184,19665,19849,5
5,5,180,19665,19845,5
2,2,65,19665,19730,5
5,5,127,19665,19792,5
3,5,527,19665,20192,5
4,6,1045,19666,20711,5
4,4,787,19666,20453,5
5,5,255,19666,19921,5
5,5,218,19666,19884,5
3,3,198,19666,19864,5
3,6,252,19666,19918,5
5,5,191,19666,19857,5
3,3,322,19666,19988,5
3,3,92,19666,19758,5
3,5,231,19666,19897,5
5,5,122,19666,19788,5
5,5,86,19666,19752,1
3,4,346,19666,20012,5
5,5,337,19666,20003,1
2,2,498,19666,20164,1
5,5,350,19666,20016,5
2,2,303,19666,19969,1
3,3,458,19666,20124,5
1,1,443,19666,20109,3
2,2,39,19666,19705,1
3,3,185,19666,19851,1
2,5,346,19666,20012,1
4,4,67,19666,19733,1
1,2,324,19666,19990,1
1,2,324,19666,19990,1
4,4,396,19666,20062,1
5,5,315,19666,19981,5
5,5,294,19666,19960,1
4,4,30,19666,19696,2
1,5,142,19666,19808,1
2,2,87,19666,19753,5
5,5,87,19666,19753,1
5,5,200,19666,19866,5
5,5,77,19663,19740,1
5,5,38,19666,19704,5
4,4,210,19666,19876,5
4,4,49,19666,19715,5
2,2,91,19666,19757,1
5,5,175,19666,19841,2
2,3,36,19666,19702,1
4,6,219,19666,19885,5
3,3,630,19666,20296,3
2,2,44,19666,19710,5
2,2,430,19666,20096,5
2,2,430,19666,20096,5
3,3,430,19666,20096,5
5,5,457,19666,20123,5
5,5,186,19666,19852,5
5,5,37,19666,19703,3
3,6,113,19666,19779,5
5,5,80,19666,19746,5
4,4,99,19666,19765,5
0,0,1557,19666,21223,4
5,5,514,19666,20180,5
5,5,840,19666,20506,5
5,5,379,19667,20046,5
3,3,114,19667,19781,3
3,3,401,19661,20062,5
5,5,149,19667,19816,5
3,3,308,19666,19974,5
5,5,36,19667,19703,2
5,5,413,19667,20080,3
4,4,85,19667,19752,5
3,3,196,19667,19863,5
3,3,301,19667,19968,5
5,5,37,19666,19703,2
3,3,258,19667,19925,5
2,2,65,19667,19732,1
5,5,80,19667,19747,1
4,4,213,19667,19880,1
1,1,168,19667,19835,1
4,4,142,19667,19809,1
5,5,107,19667,19774,1
2,2,325,19667,19992,1
1,2,1284,19667,20951,5
3,3,125,19667,19792,1
5,5,22,19667,19689,1
4,4,259,19667,19926,1
1,1,126,19667,19793,5
3,3,266,19667,19933,1
3,3,149,19667,19816,5
5,6,58,19667,19725,1
2,2,198,19667,19865,5
5,5,574,19667,20241,1
2,2,293,19667,19960,5
1,1,975,19667,20642,1
5,5,107,19667,19774,2
4,4,239,19638,19877,5
4,4,197,19667,19864,5
2,5,188,19667,19855,1
5,5,86,19667,19753,2
2,5,111,19667,19778,1
5,5,346,19667,20013,1
5,5,153,19642,19795,1
2,2,63,19667,19730,1
5,5,211,19667,19878,1
2,2,157,19667,19824,1
1,2,36,19667,19703,1
3,3,63,19667,19730,1
2,2,63,19667,19730,1
2,2,63,19667,19730,1
2,2,63,19667,19730,1
2,2,63,19667,19730,1
2,2,69,19667,19736,1
2,2,63,19667,19730,1
2,2,63,19667,19730,1
5,5,311,19667,19978,1
2,2,63,19667,19730,1
2,2,63,19667,19730,1
3,4,1112,19667,20779,5
4,4,479,19667,20146,2
4,4,318,19667,19985,2
3,3,36,19667,19703,5
4,4,69,19667,19736,2
5,5,48,19657,19705,1
5,5,311,19667,19978,2
3,3,28,19667,19695,5
5,5,370,19667,20037,5
3,3,28,19667,19695,5
4,4,140,19667,19807,5
1,1,546,19667,20213,5
5,6,290,19667,19957,5
2,2,211,19667,19878,5
5,5,701,19667,20368,5
5,5,28,19667,19695,5
5,5,808,19667,20475,5
2,2,69,19667,19736,5
1,1,629,19667,20296,5
3,4,169,19667,19836,5
5,5,28,19667,19695,3
2,2,78,19667,19745,5
2,2,135,19667,19802,5
4,4,27,19667,19694,2
3,3,304,19667,19971,5
4,4,525,19668,20193,2
3,6,65,19668,19733,5
3,3,31,19667,19698,5
4,4,42,19667,19709,5
2,2,31,19667,19698,5
3,6,832,19668,20500,5
2,2,278,19668,19946,5
1,1,849,19668,20517,3
5,5,141,19668,19809,5
1,1,281,19668,19949,5
1,1,1522,19667,21189,5
5,5,623,19668,20291,5
3,5,591,19667,20258,1
3,5,591,19667,20258,1
5,5,510,19668,20178,1
2,2,175,19668,19843,1
5,5,140,19668,19808,1
3,3,92,19668,19760,1
2,5,412,19668,20080,1
2,2,586,19668,20254,1
5,5,40,19668,19708,1
5,5,44,19668,19712,1
5,5,476,19668,20144,1
4,4,26,19668,19694,1
2,5,258,19668,19926,1
1,1,1252,19668,20920,5
2,5,41,19668,19709,1
5,5,56,19596,19652,1
1,1,90,19668,19758,1
2,5,212,19668,19880,1
2,2,447,19668,20115,5
5,5,595,19668,20263,1
2,2,100,19668,19768,1
5,5,78,19668,19746,1
5,5,81,19665,19746,1
5,5,54,19668,19722,1
1,1,358,19668,20026,1
2,5,107,19668,19775,1
4,4,41,19668,19709,1
5,5,190,19668,19858,1
1,2,140,19668,19808,1
5,5,246,19668,19914,1
1,1,432,19668,20100,1
2,2,25,19664,19689,1
5,5,24,19665,19689,1
5,5,366,19668,20034,5
4,4,28,19613,19641,5
5,5,443,19668,20111,1
5,5,105,19668,19773,1
4,4,148,19668,19816,1
5,5,89,19668,19757,1
5,5,114,19668,19782,5
4,4,210,19668,19878,2
5,5,183,19668,19851,2
5,5,7,19668,19675,5
3,3,571,19469,20040,5
4,4,106,19668,19774,5
5,5,495,19668,20163,5
4,4,64,19668,19732,5
5,5,142,19668,19810,2
3,3,315,19668,19983,1
5,5,1049,19668,20717,5
3,3,188,19668,19856,5
5,5,166,19668,19834,5
1,1,118,19668,19786,5
3,3,204,19668,19872,5
5,5,250,19668,19918,5
2,2,300,19668,19968,5
1,1,127,19668,19795,5
3,3,336,19668,20004,5
3,3,29,19668,19697,5
4,4,93,19668,19761,2
3,3,35,19668,19703,5
3,3,35,19668,19703,5
1,2,112,19668,19780,5
2,2,306,19668,19974,5
5,5,433,19668,20101,5
5,5,296,19668,19964,2
1,1,223,19668,19891,5
5,5,383,19668,20051,5
5,5,92,19668,19760,2
1,1,666,19669,20335,5
1,1,229,19668,19897,5
1,1,666,19669,20335,5
1,1,666,19669,20335,5
5,5,176,19669,19845,5
3,3,334,19669,20003,5
2,2,257,19668,19925,1
5,6,826,19669,20495,5
3,3,371,19669,20040,5
5,5,292,19669,19961,5
3,4,459,19669,20128,5
5,5,181,19669,19850,1
3,3,40,19669,19709,1
2,2,40,19669,19709,1
1,5,655,19669,20324,1
5,5,118,19669,19787,1
3,4,545,19669,20214,5
2,5,91,19669,19760,1
2,2,161,19669,19830,1
1,5,243,19669,19912,1
1,5,110,19669,19779,1
3,3,91,19669,19760,5
3,4,231,19669,19900,5
4,5,165,19669,19834,1
5,5,40,19669,19709,1
4,4,90,19669,19759,5
4,4,120,19669,19789,5
2,5,41,19669,19710,1
5,6,282,19668,19950,1
2,2,46,19669,19715,1
1,1,445,19669,20114,5
5,5,187,19669,19856,1
5,5,91,19669,19760,1
4,4,159,19669,19828,5
5,5,90,19669,19759,5
2,2,224,19669,19893,5
4,4,103,19633,19736,5
5,5,168,19669,19837,1
5,6,140,19669,19809,1
4,4,335,19669,20004,5
3,3,173,19669,19842,1
2,2,224,19669,19893,5
1,5,134,19669,19803,1
3,4,418,19669,20087,5
3,3,62,19669,19731,5
3,5,291,19669,19960,1
3,3,572,19669,20241,5
3,3,477,19669,20146,5
5,5,432,19668,20100,1
3,6,364,19669,20033,5
5,5,125,19668,19793,1
2,5,236,19669,19905,1
5,5,41,19669,19710,1
5,5,249,19669,19918,5
2,5,476,19669,20145,1
2,5,181,19668,19849,1
5,5,33,19669,19702,2
5,5,117,19669,19786,2
5,5,62,19668,19730,1
3,6,768,19669,20437,5
4,4,245,19669,19914,2
4,4,245,19669,19914,2
3,3,209,19669,19878,5
3,3,267,19669,19936,5
3,3,449,19669,20118,5
3,3,449,19669,20118,5
2,2,833,19669,20502,1
2,2,119,19669,19788,5
1,1,1210,19669,20879,5
3,3,383,19669,20052,5
3,4,179,19669,19848,5
4,4,403,19669,20072,5
5,5,209,19669,19878,5
2,2,789,19669,20458,1
2,2,264,19669,19933,5
5,5,342,19669,20011,5
3,3,43,19669,19712,5
3,3,137,19669,19806,5
4,4,363,19670,20033,3
5,5,112,19670,19782,5
3,3,172,19670,19842,5
5,5,685,19670,20355,3
4,4,203,19670,19873,3
1,2,426,19670,20096,5
4,4,328,19670,19998,5
4,4,124,19670,19794,5
5,5,39,19670,19709,1
5,5,305,19670,19975,5
5,5,185,19670,19855,1
2,2,192,19670,19862,1
2,5,938,19670,20608,1
1,1,133,19670,19803,5
2,5,63,19670,19733,1
4,4,69,19670,19739,5
2,2,91,19670,19761,1
2,5,75,19670,19745,1
2,5,362,19670,20032,1
3,3,375,19670,20045,1
4,4,573,19670,20243,5
5,5,33,19670,19703,5
2,2,434,19670,20104,1
4,4,126,19670,19796,3
4,4,171,19670,19841,5
1,1,157,19670,19827,5
5,5,516,19670,20186,1
1,1,727,19003,19730,1
5,5,535,19670,20205,5
2,2,61,19670,19731,1
4,4,363,19670,20033,5
2,2,118,19670,19788,5
5,6,573,19670,20243,5
4,4,271,19670,19941,5
3,3,116,19670,19786,5
4,4,61,19670,19731,5
5,5,95,19670,19765,2
5,5,46,19670,19716,5
5,6,132,19670,19802,2
1,1,305,19671,19976,5
3,3,920,19671,20591,5
5,5,636,19671,20307,5
2,2,111,19671,19782,5
2,2,109,19671,19780,5
5,5,60,19670,19730,5
4,4,1055,19671,20726,3
5,5,202,19670,19872,5
2,2,1838,19671,21509,5
2,2,109,19671,19780,5
5,6,567,19670,20237,5
5,6,567,19670,20237,5
5,6,567,19670,20237,5
5,5,199,19671,19870,5
2,2,97,19670,19767,5
5,6,67,19670,19737,5
5,5,205,19671,19876,3
5,6,404,19671,20075,5
3,3,96,19671,19767,5
2,2,878,19671,20549,5
5,5,241,19671,19912,5
3,3,68,19671,19739,5
5,5,830,19671,20501,5
3,3,74,19671,19745,5
4,4,487,19621,20108,5
3,3,97,19671,19768,3
1,1,389,19671,20060,3
5,6,136,19671,19807,5
5,5,47,19671,19718,2
3,3,132,19671,19803,5
5,5,194,19671,19865,5
3,3,44,19671,19715,5
5,5,291,19671,19962,5
4,4,104,19671,19775,2
5,6,1733,19671,21404,5
5,5,284,19671,19955,5
3,3,187,19671,19858,5
5,5,179,19671,19850,5
5,5,446,19671,20117,5
2,2,1377,19521,20898,5
2,2,331,19521,19852,5
2,2,1331,19521,20852,5
3,3,194,19671,19865,5
3,3,275,19671,19946,5
3,3,194,19671,19865,5
3,3,361,19671,20032,5
3,5,194,19671,19865,5
3,3,54,19671,19725,5
3,3,104,19671,19775,5
4,4,34,19671,19705,5
3,3,29,19672,19701,5
3,3,222,19672,19894,5
5,6,332,19672,20004,5
3,6,359,19671,20030,5
5,5,59,19672,19731,5
5,5,403,19672,20075,5
5,5,80,19672,19752,5
5,5,193,19672,19865,5
3,3,365,19672,20037,5
4,5,206,19672,19878,3
5,5,120,19672,19792,5
5,5,145,19672,19817,5
5,6,205,19672,19877,3
5,5,190,19672,19862,5
3,3,29,19672,19701,5
5,6,361,19672,20033,5
5,5,24,19672,19696,5
3,3,404,19672,20076,5
2,2,968,19672,20640,5
3,3,43,19672,19715,5
5,5,183,19672,19855,5
4,4,173,19672,19845,1
5,5,730,19672,20402,3
2,2,352,19672,20024,5
4,4,12,19672,19684,5
4,6,67,19672,19739,2
3,3,100,19672,19772,5
5,5,17,19672,19689,2
1,1,183,19672,19855,1
5,5,341,19672,20013,5
5,5,199,19672,19871,5
5,5,341,19672,20013,5
5,5,354,19672,20026,3
3,3,638,19672,20310,3
5,5,260,19673,19933,5
5,5,490,19673,20163,5
5,5,274,19673,19947,5
3,3,354,19673,20027,5
4,6,259,19673,19932,5
3,3,36,19673,19709,5
3,3,36,19673,19709,5
3,3,291,19673,19964,5
2,3,526,19673,20199,5
5,5,64,19673,19737,3
5,5,616,19673,20289,5
4,4,184,19673,19857,5
3,4,184,19673,19857,5
3,3,29,19673,19702,5
4,4,101,19673,19774,5
4,4,295,19673,19968,5
5,5,290,19673,19963,2
3,3,154,19673,19827,5
1,1,942,19673,20615,5
5,5,525,19673,20198,5
5,5,297,19673,19970,2
3,3,122,19673,19795,5
5,5,16,19673,19689,2
2,2,77,19673,19750,5
3,3,892,19673,20565,5
5,5,57,19673,19730,5
3,3,316,19673,19989,5
5,5,35,19673,19708,5
5,5,428,19673,20101,5
4,4,231,19673,19904,2
3,3,227,19673,19900,5
2,2,126,19673,19799,5
5,5,122,19674,19796,5
3,3,91,19674,19765,3
4,4,170,19674,19844,5
1,3,336,19674,20010,5
3,3,288,19674,19962,5
3,3,373,19674,20047,3
3,3,428,19674,20102,5
1,5,34,19674,19708,1
5,5,31,19674,19705,1
2,2,650,19674,20324,1
2,5,321,19674,19995,1
3,3,64,19667,19731,1
5,5,80,19674,19754,5
1,2,71,19674,19745,1
5,5,72,19674,19746,1
3,4,199,19674,19873,5
1,5,402,19674,20076,1
1,2,86,19674,19760,1
2,2,58,19674,19732,1
5,5,36,19674,19710,1
2,2,1365,19674,21039,1
2,5,219,19674,19893,1
5,5,29,19674,19703,5
3,3,90,19674,19764,1
4,4,163,19674,19837,5
2,5,258,19674,19932,1
5,5,328,19674,20002,1
4,4,142,19674,19816,2
5,5,35,19674,19709,1
4,4,142,19674,19816,2
4,4,127,19674,19801,1
4,4,471,19674,20145,1
5,5,529,19673,20202,1
2,2,141,19674,19815,1
4,4,63,19674,19737,2
5,5,589,19674,20263,1
2,2,41,19674,19715,5
3,3,72,19674,19746,1
5,5,142,19672,19814,1
3,3,132,19669,19801,1
5,5,531,19674,20205,5
3,3,219,19672,19891,1
5,5,649,19670,20319,1
2,5,35,19674,19709,1
2,2,582,19674,20256,5
5,5,204,19674,19878,2
3,6,1396,19674,21070,5
3,5,1484,19674,21158,5
3,3,132,19674,19806,5
3,3,288,19674,19962,5
1,1,266,19674,19940,5
4,6,261,19674,19935,5
5,5,28,19674,19702,5
4,4,216,19674,19890,5
3,3,78,19669,19747,5
3,3,78,19669,19747,5
1,1,336,19674,20010,5
3,3,28,19674,19702,5
5,5,59,19674,19733,3
2,2,161,19674,19835,5
4,4,147,19674,19821,2
2,2,134,19674,19808,5
3,3,243,19675,19918,3
4,6,97,19675,19772,5
1,1,582,19675,20257,5
5,5,520,19675,20195,5
5,5,188,19675,19863,5
2,2,351,19675,20026,1
4,5,283,19671,19954,1
4,4,64,19675,19739,1
5,5,159,19675,19834,1
4,4,29,19675,19704,5
4,4,1119,19675,20794,5
5,5,50,19675,19725,1
5,5,117,19671,19788,1
1,1,306,19675,19981,5
1,3,211,19675,19886,5
1,1,306,19675,19981,5
3,3,212,19675,19887,5
2,2,424,19627,20051,5
2,2,190,19627,19817,5
2,2,181,19627,19808,5
2,2,424,19627,20051,5
4,4,155,19675,19830,5
1,5,400,19675,20075,1
5,5,36,19675,19711,1
4,4,167,19675,19842,1
4,4,282,19675,19957,1
4,4,56,19675,19731,1
2,5,695,19675,20370,1
5,5,65,19675,19740,1
3,3,581,19675,20256,1
4,4,139,19675,19814,5
2,2,30,19675,19705,1
5,5,481,19675,20156,1
5,5,391,19675,20066,1
3,3,100,19675,19775,1
4,4,55,19675,19730,5
5,5,119,19675,19794,3
5,5,243,19675,19918,1
1,2,229,19675,19904,1
5,5,146,19675,19821,2
2,5,70,19675,19745,1
5,5,136,19656,19792,1
5,5,203,19675,19878,1
4,4,56,19675,19731,2
4,4,61,19675,19736,5
5,6,118,19675,19793,1
1,1,533,19675,20208,5
1,1,146,19675,19821,1
5,5,126,19675,19801,1
4,6,173,19675,19848,5
5,5,215,19675,19890,3
1,1,727,19003,19730,1
1,1,727,19003,19730,1
4,4,22,19675,19697,5
5,6,166,19675,19841,5
5,6,166,19675,19841,5
2,2,205,19675,19880,5
4,6,78,19675,19753,2
4,4,70,19675,19745,5
2,2,401,19675,20076,5
3,3,71,19675,19746,5
1,1,1570,19675,21245,5
5,5,72,19675,19747,5
3,3,309,19675,19984,5
3,3,138,19675,19813,5
5,5,30,19675,19705,2
2,2,76,19675,19751,5
2,2,707,19675,20382,5
3,3,322,19675,19997,5
5,5,156,19675,19831,5
3,3,119,19675,19794,5
3,6,498,19675,20173,5
